,Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature
2083,4.1075,1.1998407,0.8102598,0.2119683,0.20225759,0.22334753,0.2188412,0.83679867
2084,3.7689261,1.1696762,0.80738103,0.25104788,0.20807944,0.22433627,0.21653764,0.7607605
2085,4.314447,1.459923,0.7420534,0.23015627,0.16662373,0.28529522,0.20307751,0.9207437
2086,3.9165158,1.1808388,0.7420357,0.32648557,0.17174567,0.249622,0.16899532,0.8210674
2087,4.120808,1.312666,0.67153823,0.20247942,0.5473119,0.3072641,0.35266837,0.9748568
2088,4.205937,1.4768295,0.75795895,0.2741866,0.20206906,0.24490193,0.14992553,0.87376034
2089,3.9314742,1.1836238,0.5377959,0.2818442,0.19007261,0.23521265,0.21979436,0.85215336
2090,3.9892297,1.246117,0.5761292,0.27100724,0.17001374,0.21111688,0.25740063,0.81782216
2091,4.0861626,1.4498008,0.61461353,0.16047694,0.26417202,0.12736139,0.20952262,0.9777604
2092,4.151668,1.4275534,0.6078235,0.16207345,0.23610623,0.11247407,0.24461105,1.0046209
2093,3.7721837,1.3241736,0.6975047,0.12911567,0.17511247,0.19597098,0.1630382,0.9574235
2094,4.0062304,1.4646614,0.6135737,0.16609602,0.28625637,0.14264753,0.18285993,0.92131835
2095,4.1559644,1.3917587,0.6417321,0.23476967,0.14355455,0.26736647,0.24295576,0.86127263
2096,4.36144,1.248901,0.8766131,0.22626719,0.29040465,0.121374235,0.22723328,0.9318096
2097,3.9369526,1.1854795,0.72273415,0.18382931,0.61448056,0.20648034,0.15252185,0.78220814
2098,4.3828564,1.7754178,0.45926562,0.17940927,0.33578643,0.23442051,0.23680821,0.75420886
2099,3.78727,1.7543106,0.7542889,0.14379184,0.263991,0.19657104,0.23770179,0.6961334
2100,4.28093,1.6867552,0.74065125,0.18039523,0.27920595,0.20935388,0.15587187,0.9075065
2101,3.992113,1.6610401,0.8172273,0.18782434,0.23625319,0.18774126,0.16056734,0.884715
2102,3.9247699,1.7655244,0.39801747,0.23111847,0.33734068,0.22004108,0.20664811,0.7955675
2103,4.244082,1.5990461,0.61658454,0.22305721,0.23972325,0.24128129,0.17146868,0.8912315
2104,4.3405066,1.6165898,0.3860729,0.29618335,0.5940492,0.20409115,0.16565359,0.8897007
2105,4.5208387,1.8392317,0.55613846,0.19852218,0.2887269,0.2173139,0.24778399,-0.010160631
2106,4.2591553,1.2386638,0.71028143,0.21419542,0.38509673,0.1606303,0.18431444,0.12972389
2107,4.32787,1.362448,0.8537691,0.19160669,0.36048695,0.16487949,0.19112277,0.5995046
2108,4.321813,1.624923,0.3806172,0.2986081,0.59535944,0.20614587,0.1689384,0.85029745
2109,4.205005,1.2195045,0.72308797,0.08845785,0.58160734,0.16154726,0.16258273,0.3797417
2110,4.4933424,1.7705817,0.49973354,0.21039921,0.4148886,0.20150553,0.23047751,0.2834089
2111,4.4992223,1.6601866,0.42741135,0.21889463,0.20327704,0.21710008,0.24314466,0.81109107
2112,4.332063,1.5544735,0.7405166,0.24875751,0.22013697,0.20600833,0.22879641,0.6160107
2113,3.88312,1.2052709,0.39735377,0.15588507,0.5531525,0.2253534,0.2184865,0.8718224
2114,3.7366433,1.2772189,0.3981248,0.1495019,0.47549424,0.17235772,0.13209167,0.90637594
2115,4.405276,1.6378696,0.76628184,0.19290078,0.3340409,0.17577906,0.1793024,0.16846202
2116,3.816422,1.3228025,0.5229583,0.16547197,0.19409734,0.21136281,0.23314363,0.24850304
2117,4.056936,1.3831669,0.6021714,0.15164335,0.6118707,0.17148435,0.26084465,0.79813486
2118,4.0356364,1.3458102,0.4009295,0.22803113,0.38370022,0.21815349,0.22096601,0.5913419
2119,4.2960763,1.8511388,0.8400836,0.17217861,0.18959497,0.18193737,0.18224284,0.6115663
2120,4.18541,1.6878088,0.83994853,0.20366219,0.26154485,0.19322936,0.13598908,0.9074944
2121,4.2471333,1.606694,0.418367,0.2660975,0.57493293,0.16944171,0.22028032,0.6607042
2122,4.51531,1.1749487,0.59045506,0.27364236,0.38284013,0.1170205,0.3405768,0.6290295
2123,4.386942,1.1987988,0.6058185,0.10456008,0.1965722,0.31521907,0.16220517,0.66003984
2124,4.516144,1.2227747,0.7689485,0.18674037,0.19058132,0.23960565,0.20987965,0.78250355
2125,4.496543,1.2599992,0.83888066,0.2299324,0.2967175,0.14496954,0.22918244,0.89317894
2126,4.1951795,1.2116641,0.6015728,0.15911919,0.19906278,0.17128532,0.17627738,0.8833818
2127,4.0761275,1.2757831,0.5472464,0.23424712,0.1552705,0.1643786,0.30968878,0.86589044
2128,4.2164483,1.4432687,0.6382623,0.19900535,0.18548582,0.18187016,0.24638948,0.9868954
2129,3.963942,1.1792859,0.49737936,0.25469106,0.18767582,0.20574926,0.25570574,0.8820068
2130,4.3058467,1.3491554,0.6723558,0.18205206,0.1730827,0.27268428,0.22398894,0.84051335
2131,3.7516801,1.1321664,0.6281203,0.32010585,0.1358804,0.28791192,0.20963937,0.80029887
2132,4.000764,1.1765044,0.8180487,0.28766194,0.20587762,0.22513673,0.17704363,0.8347759
2133,3.7840219,1.215595,0.7801117,0.19179176,0.43345264,0.20333633,0.12244835,0.7325464
2134,4.4419775,1.2392111,0.45201468,0.2871885,0.41297254,0.19662589,0.22539158,0.8725796
2135,3.7320108,1.1633524,0.5396828,0.10008417,0.47272155,0.23468758,0.10249097,0.7281824
2136,3.7768948,1.2024046,0.785705,0.23267728,0.5171622,0.22051063,0.13473499,0.8344471
2137,3.8658285,1.3226107,0.48343742,0.25093344,0.19260938,0.2486147,0.23849818,0.7876144
2138,4.2023196,1.4764154,0.66159177,0.22276306,0.18250926,0.22385563,0.20709984,0.96152264
2139,4.0938716,1.4451917,0.61161196,0.16032608,0.25967962,0.1273617,0.2136512,0.9838931
2140,4.1916776,1.5049258,0.6772184,0.23537773,0.18275066,0.25249133,0.18865508,0.92820853
2141,4.1752276,1.216531,0.8324666,0.25827837,0.22277597,0.24475965,0.1648412,0.9498187
2142,4.3041306,1.3211563,0.82906115,0.2576338,0.21656846,0.25829872,0.17136714,0.96002406
2143,4.0445814,1.155361,0.7568758,0.1815796,0.3955085,0.14256169,0.15348876,0.7995445
2144,3.917624,1.1814928,0.7941403,0.20493695,0.44785964,0.16192923,0.15031947,0.71284854
2145,4.4834795,1.6460716,0.42680746,0.21176343,0.18738563,0.21755828,0.23849659,0.84506404
2146,4.524017,1.6516511,0.64187837,0.2306177,0.4755809,0.21705987,0.21024567,0.9255441
2147,4.4760547,1.6225932,0.44022378,0.23116559,0.16957216,0.21732847,0.22862354,0.8610764
2148,3.8158894,1.2239659,0.39292118,0.14072011,0.38276103,0.24108662,0.17334788,0.9205856
2149,3.9781141,1.4171411,0.5226819,0.049132437,0.29780474,0.15566428,0.2679568,0.8653311
2150,4.5058656,1.6704634,0.44235468,0.20900598,0.20426492,0.21984728,0.24392752,0.8049961
2151,4.3541884,1.7212795,0.40661693,0.16563897,0.27288446,0.23235953,0.2292673,0.86500764
2152,4.2196746,1.8403114,0.8670355,0.17374893,0.18823026,0.17786302,0.18314871,0.64701265
2153,4.1048956,1.4554858,0.68583554,0.16182485,0.28662786,0.16575168,0.17405517,0.16557367
2154,4.5280075,1.4260612,0.5769514,0.15502514,0.2781015,0.14352666,0.24877888,0.044889934
2155,3.9232783,1.1519954,0.6550985,0.2172326,0.21164264,0.21608303,0.23901434,0.33505613
2156,4.279352,1.6482534,0.50035405,0.25841585,0.6052052,0.18362312,0.15481395,0.961303
2157,4.1424384,1.4767118,0.5347583,0.18819886,0.23184194,0.17158565,0.16502659,0.047660813
2158,4.4547534,1.6158465,0.84594566,0.1957073,0.3746218,0.2018508,0.21757957,0.75155824
2159,3.7432835,1.8339901,0.70615757,0.274067,0.30500668,0.22426641,0.2121005,0.92806125
2160,3.8156831,1.5842172,0.7125644,0.17261997,0.21606739,0.19745885,0.19450514,0.8818642
2161,3.9822779,1.7976846,0.58001536,0.21909907,0.22312863,0.24410145,0.26565573,0.1030334
2162,3.792079,1.8247411,0.8069609,0.16956612,0.37584662,0.19274528,0.2493281,0.76352865
2163,3.8821948,1.7458667,0.7219491,0.1405272,0.52856195,0.14183187,0.22091602,0.4329431
2164,3.7984037,1.7924225,0.50036174,0.23574728,0.25033376,0.19131254,0.19154933,0.41515353
2165,3.8125875,1.8009912,0.4963057,0.24869135,0.24751218,0.22799654,0.21986966,0.9132589
2166,3.8301635,1.4197187,0.52103996,0.22933981,0.30818,0.15300246,0.1988844,0.9580892
2167,4.0462413,1.7701504,0.45814458,0.20995101,0.24713741,0.22596414,0.22004026,0.92635566
2168,4.20172,1.8139768,0.81031144,0.1351777,0.25992948,0.19866262,0.22465855,0.6867345
2169,3.941667,1.8137953,0.6055223,0.22117293,0.24358301,0.2078752,0.20097847,0.37418312
2170,4.5533133,1.7316787,0.40238982,0.20114452,0.5952604,0.1590349,0.32228014,0.145791
2171,4.2295938,1.5620806,0.4449729,0.16610232,0.60959864,0.17705867,0.13047493,0.2641649
2172,4.493671,1.3253553,0.57815516,0.06612834,0.59829634,0.2898346,0.16339055,0.10197939
2173,3.995771,1.4469548,0.53808826,0.15698183,0.6008328,0.18243648,0.13079648,0.26621866
2174,4.19257,1.831501,0.43002507,0.21749498,0.63361996,0.16257511,0.24884112,0.13137583
2175,4.2027755,1.6535348,0.3559545,0.27319947,0.6266819,0.11711329,0.15548597,0.16699392
2176,4.2609262,1.8511418,0.46790606,0.23932487,0.633137,0.130125,0.23179795,0.11699421
2177,4.2802444,1.7806213,0.45617887,0.21232939,0.62911844,0.103692085,0.21262836,0.20925258
2178,4.282139,1.592741,0.3566586,0.1373871,0.60810065,0.27419695,0.19483875,0.03470686
2179,3.825054,1.2238145,0.48462582,0.30402583,0.5915451,0.21010347,0.28543735,0.2756093
2180,4.447272,1.3069707,0.54418415,0.13774183,0.6147468,0.29869002,0.27832606,0.13217212
2181,4.49693,1.6726646,0.40573347,0.2221258,0.6062026,0.17268762,0.33410248,0.18042967
2182,4.536975,1.3930635,0.50580394,0.16721478,0.5899866,0.29151022,0.2418934,-0.0012479911
2183,4.464269,1.301546,0.5309444,0.052154243,0.5879967,0.28071463,0.13140413,0.14924817
2184,4.5563617,1.2031434,0.38489237,0.15050213,0.23547761,0.08149956,0.32812315,0.54798657
2185,4.5945144,1.168571,0.1822706,0.15295139,0.33281666,-0.0071052127,0.3223399,0.24025376
2186,4.4302497,1.2412994,0.43780985,0.282321,0.41249037,0.20758656,0.21920869,0.86415297
2187,4.522259,1.1149011,0.4554112,0.20458786,0.26394728,0.16620035,0.2975235,0.50199103
2188,4.138299,1.4163284,0.75109357,0.15382239,0.34089407,0.19544208,0.21966974,0.66528815
2189,4.338006,1.5263858,0.7968312,0.14846703,0.4688667,0.18841897,0.2021096,0.72577524
2190,3.9595494,1.3914771,0.42089736,0.18115872,0.60474235,0.19170521,0.22540727,0.8628754
2191,4.244003,1.7098458,0.53812957,0.17882761,0.30021492,0.19932185,0.21306601,0.3854678
2192,4.4815106,1.7611501,0.5214972,0.20544711,0.41032097,0.20425573,0.23033872,0.27235994
2193,4.2095914,1.5990472,0.62121034,0.21806256,0.2368439,0.23768148,0.17091596,0.88416475
2194,3.736104,1.1993494,0.40883422,0.19862734,0.54746103,0.1792539,0.12097134,0.9465861
2195,3.9557753,1.48576,0.5828069,0.21609724,0.4429811,0.14368804,0.2037225,0.9697246
2196,3.9066296,1.452834,0.51253486,0.24337488,0.29510853,0.18957335,0.19217968,0.95403624
2197,4.074772,1.7720168,0.7809521,0.1697159,0.22422196,0.17459667,0.1729725,0.5708846
2198,4.1815114,1.7791091,0.48151776,0.20213298,0.41160244,0.23493432,0.2208701,0.769352
2199,3.8366947,1.694997,0.6933255,0.176864,0.21761592,0.18055807,0.18169823,0.5525612
2200,4.3208237,1.8533486,0.8278252,0.18080086,0.3081198,0.21242356,0.18896191,0.095122345
2201,4.389562,1.6400105,0.4255548,0.2144503,0.6211918,0.16675538,0.24020202,0.2549049
2202,4.538132,1.7129512,0.38305807,0.20701501,0.57748294,0.16545026,0.32806748,0.1550507
2203,3.743226,1.7751322,0.39067644,0.2261498,0.293619,0.21299891,0.22176425,0.86401725
2204,3.7994018,1.8312969,0.76133466,0.17596476,0.37342003,0.18426418,0.24961168,0.70447063
2205,4.0450177,1.7057142,0.8461877,0.21309341,0.24548621,0.18788038,0.14440887,0.8983831
2206,3.8294382,1.7805531,0.5327338,0.21207565,0.34108692,0.17379592,0.20364535,0.37594828
2207,3.8638282,1.7641118,0.6497662,0.19086848,0.38062724,0.17058529,0.19464713,0.2726276
2208,4.0381417,1.7736194,0.39408076,0.2053451,0.3954244,0.19252062,0.26322132,0.08390304
2209,3.8473306,1.675801,0.6615246,0.11718643,0.50271463,0.14600016,0.17292005,0.07438705
2210,3.8863811,1.7259619,0.737779,0.12755273,0.56344396,0.13151701,0.21763642,0.3940664
2211,3.8555958,1.7435884,0.47239354,0.21411712,0.38050875,0.20811458,0.21020043,0.73641175
2212,4.0903807,1.7555459,0.6495671,0.21351953,0.26981667,0.21368407,0.17883958,0.918621
2213,4.502597,1.622653,0.50920576,0.24904719,0.1811999,0.21440412,0.22636145,0.8506109
2214,3.8745604,1.2018253,0.6180184,0.1837219,0.5580243,0.11932108,0.16399646,0.550163
2215,4.0406833,1.2421293,0.82084227,0.19708633,0.6082823,0.16906206,0.27713457,0.4322855
2216,4.366874,1.1911876,0.371048,0.112466365,0.6500508,0.18959878,0.15587665,0.5351881
2217,4.512627,1.3333588,0.6754813,0.24160746,0.52139634,0.1466916,0.08617767,0.22219856
2218,4.500983,1.1836375,0.592342,0.21963927,0.36486134,0.29421744,0.3619155,0.53688735
2219,4.498066,1.1805012,0.35740793,0.13249499,0.32488862,0.26055506,0.22438142,0.24320512
2220,4.5004873,1.2583058,0.8292131,0.16730331,0.57260096,0.12506759,0.2274942,0.79394454
2221,4.4763694,1.7821517,0.5201516,0.19632757,0.31610543,0.2011172,0.22443226,0.3263224
2222,3.9761233,1.3655986,0.72379994,0.110842496,0.33514547,0.13809039,0.18864727,0.6630251
2223,4.5560656,1.8305786,0.80289674,0.19456446,0.52835274,0.19614936,0.23134789,0.6220019
2224,4.482677,1.2320104,0.4970688,0.30570394,0.41877955,0.15691766,0.24772419,0.9102698
2225,4.446873,1.1948284,0.46767145,0.15445735,0.32026777,0.31616285,0.32634637,0.41322038
2226,4.475642,1.165678,0.5975795,0.19829711,0.4850745,0.1340835,0.09324279,0.04626324
2227,4.4266176,1.1923246,0.45261562,0.156497,0.29377708,0.2816125,0.32155344,0.4215839
2228,4.559587,1.8312683,0.81123036,0.19461995,0.5259911,0.1961108,0.23103406,0.6278202
2229,4.339163,1.5243521,0.8160375,0.19602022,0.3243978,0.20967862,0.22344159,0.71565783
2230,3.902452,1.4271761,0.57366705,0.1765007,0.3930793,0.11275396,0.21291053,0.9799178
2231,4.2961993,1.8201673,0.75112325,0.18170382,0.23360126,0.18635002,0.19377288,0.51917803
2232,4.55191,1.3616658,0.75982976,0.24874118,0.52862567,0.117279455,0.179214,0.25484285
2233,4.0121017,1.4994185,0.54336345,0.15097576,0.50319946,0.18374233,0.19063826,0.12604935
2234,3.8569665,1.3349252,0.6454908,0.23568064,0.4881219,0.10600977,0.14815897,0.5228837
2235,4.2543864,1.8462749,0.84213525,0.18509683,0.30118933,0.21581268,0.18947099,0.08648265
2236,4.07477,1.69327,0.63107765,0.17136544,0.26649168,0.18815218,0.19381844,0.47467768
2237,3.8885412,1.4024601,0.56228477,0.1904352,0.35495713,0.12588093,0.22604191,0.97607005
2238,3.8905988,1.4384701,0.5259854,0.24256405,0.35549548,0.15504688,0.19014408,0.9729297
2239,3.9950147,1.7812724,0.61497086,0.19169445,0.350789,0.22025673,0.22650573,0.7504154
2240,3.907695,1.749659,0.50051016,0.20952176,0.25466788,0.18870091,0.18245736,0.41778216
2241,3.733626,1.2640944,0.44648987,0.15967706,0.56777453,0.18065499,0.14693113,0.47018018
2242,4.346989,1.519796,0.66654885,0.14583,0.50952375,0.1587621,0.21190901,0.7585841
2243,4.0547037,1.4790393,0.52761143,0.20199428,0.2634462,0.16783847,0.23657253,0.28749254
2244,4.1810102,1.8460977,0.77390426,0.19012985,0.28899294,0.21187556,0.19617563,0.17520966
2245,4.0705924,1.5675025,0.65694404,0.18514594,0.5818909,0.13197124,0.19050235,0.9573316
2246,3.93081,1.3703254,0.41971263,0.17154488,0.60414237,0.18764459,0.21824276,0.89048046
2247,4.017259,1.4426897,0.4170233,0.22633263,0.6126819,0.22482187,0.20321849,0.90292174
2248,4.0444427,1.5926816,0.68808496,0.20550078,0.23731838,0.21658029,0.16713583,0.89809054
2249,4.3994727,1.6046658,0.49999112,0.20741227,0.20127593,0.22696339,0.18754345,0.9543993
2250,4.5114303,1.7435346,0.5497818,0.14867437,0.22284655,0.2164866,0.24446294,0.73486066
2251,3.819262,1.6482413,0.7555588,0.09577647,0.65458155,0.1040332,0.20920683,0.22522186
2252,3.8358908,1.7638755,0.5247072,0.19871941,0.6143887,0.22309208,0.20281377,0.48595947
2253,3.9609046,1.7840002,0.364255,0.15754484,0.634631,0.2499821,0.25045282,0.7404705
2254,3.7293837,1.7535357,0.48453626,0.24596316,0.62458414,0.23825032,0.304484,0.87535703
2255,3.979125,1.8669457,0.66761935,0.19596039,0.60906434,0.24913846,0.257887,0.9398727
2256,3.8613253,1.7272382,0.79082656,0.1333075,0.6067895,0.13588503,0.22477964,0.429414
2257,3.8155236,1.6367772,0.7352619,0.08570866,0.65702164,0.098743096,0.20148392,0.18449123
2258,3.883526,1.7633343,0.44477025,0.20407334,0.24853472,0.23599757,0.27512872,0.09209079
2259,4.3987412,1.6279018,0.46797132,0.18385662,0.18484034,0.22458798,0.20535423,0.93481183
2260,3.9591103,1.7760018,0.75468457,0.14433199,0.29398325,0.20058914,0.23285177,0.7123897
2261,4.2166915,1.7521937,0.66448975,0.1813219,0.25471073,0.18943149,0.19974224,0.46934968
2262,4.241678,1.8364019,0.7602288,0.193869,0.28294793,0.22598806,0.21404858,0.06437779
2263,4.1158266,1.8100901,0.55469185,0.21379566,0.23462741,0.24326636,0.26931742,0.083643235
2264,3.8502278,1.7805147,0.5179435,0.22408742,0.23592697,0.19347352,0.18086594,0.40927866
2265,3.8032918,1.3260233,0.6437216,0.16837174,0.2117441,0.20886353,0.22290246,0.02302555
2266,3.8200817,1.2308036,0.67561555,0.11140719,0.20201977,0.1877133,0.21955347,0.17997707
2267,4.225407,1.6027603,0.4066401,0.26780933,0.613634,0.21610206,0.20916617,0.75135666
2268,3.841866,1.7772148,0.5631688,0.18818468,0.38996246,0.16324669,0.21609038,0.42144886
2269,4.037479,1.6778712,0.62272316,0.16855031,0.26931673,0.18790652,0.19235042,0.47610405
2270,3.790217,1.7224586,0.7578161,0.17508651,0.19519301,0.17262095,0.19182627,0.6136952
2271,4.0361834,1.7823822,0.78263426,0.13240644,0.2916521,0.19677277,0.22956812,0.7080549
2272,4.0336986,1.7614913,0.47806287,0.21879825,0.38884655,0.22272421,0.20503208,0.74829936
2273,3.7556505,1.7260147,0.7714485,0.17539951,0.18676873,0.1709009,0.19731876,0.632424
2274,4.224035,1.8283522,0.8445637,0.15671559,0.215324,0.18850094,0.20359373,0.6742354
2275,4.130624,1.1815288,0.6392927,0.19668211,0.2224515,0.21952623,0.26124468,0.32809773
2276,4.3813615,1.2609926,0.7770632,0.22524768,0.5932293,0.111384615,0.21617736,0.5458755
2277,4.4627566,1.7020769,0.60219383,0.23345688,0.6084156,0.15081224,0.18780497,0.9438557
2278,3.8173354,1.347212,0.6787015,0.23686081,0.49425867,0.07963802,0.11619722,0.5133508
2279,4.0034714,1.5196117,0.5124603,0.21561165,0.21070968,0.23764284,0.2031764,0.88417
2280,4.51084,1.7027429,0.632305,0.20394212,0.6230151,0.13315572,0.22071794,0.8939684
2281,4.5127387,1.4074376,0.77921927,0.13223426,0.589977,0.13135658,0.25245383,0.39060554
2282,3.970711,1.366907,0.45130488,0.06799832,0.27369016,0.22541197,0.24779445,0.8741953
2283,4.334316,1.7876174,0.5542312,0.16237514,0.3438706,0.22541842,0.23679228,0.7402241
2284,4.489829,1.7947615,0.78244066,0.17957148,0.17261566,0.19710146,0.19934109,0.65152895
2285,4.0334387,1.7722542,0.48850587,0.2149858,0.25033715,0.22434887,0.21350102,0.9247575
2286,3.9560027,1.7762887,0.5834456,0.20269842,0.35832307,0.2240894,0.22722112,0.75603735
2287,3.8181949,1.7329156,0.49011463,0.21296827,0.23875983,0.18713875,0.17655042,0.4494728
2288,3.8331056,1.8077333,0.79969645,0.15743248,0.4476058,0.17089598,0.24502076,0.65542066
2289,4.5107965,1.6193948,0.49814877,0.26316553,0.27680793,0.21525942,0.2189968,0.8752546
2290,4.3921957,1.7483699,0.50049096,0.18864946,0.3151888,0.20078377,0.22037357,0.32864407
2291,4.03871,1.6965735,0.657732,0.16866773,0.25895324,0.18447548,0.18719698,0.49701408
2292,4.417984,1.6203444,0.62552184,0.23360404,0.28247756,0.23214819,0.15925765,0.9475822
2293,3.9248571,1.4305336,0.42002317,0.19404593,0.6079558,0.19559841,0.18714862,0.9227223
2294,4.5111027,1.6936325,0.76946646,0.17989665,0.6081197,0.15476616,0.19534542,0.96953076
2295,3.82895,1.2578833,0.43068475,0.22614926,0.2624991,0.21252973,0.1436321,0.63476735
2296,4.071295,1.5092736,0.40716085,0.20705055,0.47732207,0.19130485,0.18401243,0.9162445
2297,4.220198,1.2326369,0.49950367,0.19398247,0.34945765,0.079034284,0.09123834,0.038544066
2298,4.4388046,1.253062,0.65948683,0.044311076,0.61612517,0.29694992,0.23613827,0.10104017
2299,4.1105967,1.5238903,0.41289526,0.1896266,0.4257353,0.21413483,0.28535357,0.12460887
2300,4.532044,1.1721911,0.5525646,0.2283831,0.34669197,0.10182907,0.3180664,0.61671233
2301,4.0334764,1.1786135,0.8297383,0.2981069,0.216374,0.23079,0.15747356,0.88005376
2302,4.379873,1.3161104,0.7989341,0.1539332,0.19761997,0.25912154,0.23323627,0.95061857
2303,4.3539567,1.1954596,0.7975362,0.27579877,0.5395952,0.32643905,0.20738511,0.7629869
2304,4.271541,1.5883472,0.23387705,0.22767153,0.28950483,0.23071563,0.35060912,0.08964459
2305,4.115184,1.7798213,0.77272296,0.17277946,0.22658865,0.17660336,0.17718339,0.559641
2306,3.9931355,1.3637714,0.57649875,0.15023825,0.1928619,0.1591176,0.24232697,0.59131557
2307,3.8586369,1.4175551,0.682601,0.3004183,0.2978637,0.27118036,0.32383224,0.025871528
2308,3.9901862,1.201446,0.47287607,0.28728774,0.4278943,0.10523473,0.327271,0.14036526
2309,4.566968,1.2294893,0.6730209,0.0636099,0.4883869,0.24523316,0.26594976,0.08967415
2310,4.3259463,1.6396139,0.38268295,0.29613316,0.59483385,0.19542873,0.18757087,0.78027683
2311,3.7624798,1.3177799,0.4050562,0.18302946,0.58958197,0.16099755,0.1402922,0.9290579
2312,4.472815,1.8020761,0.77500105,0.17444469,0.144392,0.19625817,0.19550893,0.63218343
2313,4.3988695,1.6486695,0.75625193,0.21749853,0.5065008,0.18386585,0.15701675,0.98920316
2314,4.271686,1.4068646,0.51740766,0.16015446,0.5773562,0.24283253,0.18088226,0.7586551
2315,4.185846,1.3831538,0.5472151,0.19758177,0.5961643,0.20614007,0.17303626,0.7087627
2316,3.8081024,1.1929138,0.40307438,0.1807317,0.5654325,0.1989712,0.17445482,0.9143637
2317,4.0836186,1.8175133,0.871698,0.17264324,0.19530936,0.16750272,0.17675254,0.6542353
2318,4.45757,1.6318021,0.42403883,0.19895758,0.1777245,0.21994841,0.23072311,0.8855838
2319,4.4495263,1.2469493,0.80446243,0.19483206,0.5633626,0.28543916,0.22116685,0.7079278
2320,4.3301673,1.1921178,0.5772095,0.3451058,0.47388694,0.27747568,0.13298923,0.8715601
2321,4.173533,1.2164742,0.56355596,0.12429114,0.17442216,0.23749697,0.2276296,0.679
2322,4.205106,1.3258212,0.83542836,0.30369174,0.22235735,0.23864698,0.13930735,0.93431646
2323,4.431565,1.4422349,0.8321571,0.24382532,0.21178325,0.2658479,0.17980735,0.9520795
2324,4.1309834,1.3445816,0.8216095,0.3095917,0.21979924,0.22994527,0.12575053,0.89767325
2325,4.481409,1.2015493,0.6233164,0.29659492,0.37758997,0.15741724,0.2017626,0.8431693
2326,4.1554084,1.5623252,0.40388486,0.29556608,0.57307446,0.19844237,0.13701724,0.9426289
2327,4.497644,1.8021111,0.5900387,0.19309707,0.29356125,0.2015499,0.22249888,0.3912669
2328,4.4572525,1.6416016,0.80465037,0.14538127,0.59693825,0.19189458,0.20854062,0.7611919
2329,3.7597203,1.7524217,0.75212747,0.14703263,0.25855473,0.19519494,0.23805133,0.69142866
2330,4.0622873,1.4706643,0.44209975,0.102380395,0.30295035,0.18325385,0.22997516,0.91694945
2331,4.3454175,1.5340714,0.5990677,0.17681766,0.5145083,0.165377,0.21495736,0.7482653
2332,4.491512,1.7710385,0.4851031,0.20947477,0.3975148,0.19870067,0.22840297,0.28926125
2333,4.1364436,1.5118458,0.47146967,0.18119398,0.41660717,0.17945233,0.20065314,0.9618544
2334,3.9914608,1.4277191,0.5418632,0.059333444,0.2972016,0.13714783,0.26149002,0.8773889
2335,4.238381,1.2186733,0.7941221,0.1649444,0.1968699,0.15011714,0.276002,0.83576536
2336,3.8207908,1.1313816,0.70604175,0.27238953,0.13763705,0.24984002,0.2530247,0.73308486
2337,4.483109,1.2277162,0.79853535,0.183669,0.18779133,0.17929907,0.2278833,0.85698014
2338,4.5071197,1.223844,0.5065362,0.22487295,0.41612515,0.27723894,0.21789281,0.6696934
2339,4.476355,1.2314699,0.4873659,0.24491593,0.39585134,0.105492905,0.31405804,0.6854167
2340,4.57009,1.2103875,0.32744148,0.2683329,0.16572429,0.15903841,0.26570746,0.5946634
2341,4.480407,1.2240807,0.3538588,0.20955628,0.30445483,0.13558125,0.31699973,0.74534357
2342,4.5253835,1.1845975,0.6445204,0.13575278,0.22128396,0.20478745,0.18620983,0.9395868
2343,4.3726006,1.1761556,0.65339875,0.2138607,0.21649383,0.22888081,0.14620294,0.64374894
2344,3.9360056,1.2037421,0.62429523,0.1543445,0.61392605,0.24920104,0.19142744,0.77780986
2345,4.3058033,1.8133981,0.7862635,0.13489737,0.23232298,0.20532538,0.22724873,0.684497
2346,4.500826,1.4075015,0.4340733,0.21788457,0.4222913,0.12531763,0.16226588,0.83810407
2347,3.9577773,1.1959578,0.9035655,0.15828827,0.30135965,0.2107315,0.21938895,0.5166064
2348,3.9529724,1.1721872,0.7870736,0.2022797,0.52948296,0.18700942,0.17258403,0.7528603
2349,3.7882586,1.1686971,0.4904359,0.18834615,0.49834022,0.23040889,0.19354701,0.9612307
2350,4.1677527,1.8169057,0.8388726,0.15147918,0.22817568,0.18717736,0.20692326,0.6822738
2351,4.447675,1.6120434,0.4320593,0.20985305,0.16349353,0.2209135,0.22220573,0.9061814
2352,4.5074015,1.7122502,0.752473,0.17427887,0.64704806,0.119290665,0.20739144,0.91943055
2353,3.8582134,1.4030795,0.3954694,0.06917922,0.34648666,0.17568435,0.19048783,0.8558288
2354,4.3865867,1.8504158,0.8497741,0.17850143,0.3158765,0.20981382,0.18258385,0.051320963
2355,4.373633,1.6471405,0.5141012,0.21083468,0.42748922,0.17189972,0.2448676,0.3474268
2356,4.4624376,1.4250594,0.43487042,0.16122611,0.5161821,0.25975043,0.15723813,0.8400619
2357,3.8152413,1.1828938,0.6387308,0.2686878,0.6379246,0.22486602,0.20039397,1.0109518
2358,3.7917957,1.7628729,0.38422433,0.22827455,0.31913853,0.21269171,0.21136943,0.8194321
2359,4.118454,1.750356,0.6122954,0.20451039,0.26600197,0.21589519,0.1872288,0.92084986
